Filename:,25FC01540_CH2_100.00mA__NAV_50.0C_00_OSA.csv
+1.58804000E-006,-6.43178963E+001
+1.58804400E-006,-6.40616435E+001
+1.58804800E-006,-6.46996644E+001
+1.58805200E-006,-6.41590384E+001
+1.58805600E-006,-6.33484897E+001
+1.58806000E-006,-6.40050006E+001
+1.58806400E-006,-6.37162628E+001
+1.58806800E-006,-6.40725413E+001
+1.58807200E-006,-6.26188814E+001
+1.58807600E-006,-6.45296696E+001
+1.58808000E-006,-6.43019501E+001
+1.58808400E-006,-6.43271947E+001
+1.58808800E-006,-6.36177252E+001
+1.58809200E-006,-6.34355429E+001
+1.58809600E-006,-6.41251523E+001
+1.58810000E-006,-6.43545663E+001
+1.58810400E-006,-6.36465667E+001
+1.58810800E-006,-6.25145223E+001
+1.58811200E-006,-6.45891773E+001
+1.58811600E-006,-6.48160232E+001
+1.58812000E-006,-6.36019885E+001
+1.58812400E-006,-6.43174873E+001
+1.58812800E-006,-6.36062821E+001
+1.58813200E-006,-6.44302112E+001
+1.58813600E-006,-6.39264507E+001
+1.58814000E-006,-6.39266207E+001
+1.58814400E-006,-6.39295140E+001
+1.58814800E-006,-6.33393234E+001
+1.58815200E-006,-6.40574159E+001
+1.58815600E-006,-6.42955014E+001
+1.58816000E-006,-6.36412621E+001
+1.58816400E-006,-6.25759156E+001
+1.58816800E-006,-6.40042041E+001
+1.58817200E-006,-6.34520316E+001
+1.58817600E-006,-6.39453551E+001
+1.58818000E-006,-6.25960366E+001
+1.58818400E-006,-6.36062309E+001
+1.58818800E-006,-6.26633645E+001
+1.58819200E-006,-6.33919370E+001
+1.58819600E-006,-6.29967544E+001
+1.58820000E-006,-6.27653150E+001
+1.58820400E-006,-6.33824521E+001
+1.58820800E-006,-6.32375923E+001
+1.58821200E-006,-6.29709970E+001
+1.58821600E-006,-6.27329374E+001
+1.58822000E-006,-6.32371569E+001
+1.58822400E-006,-6.25574041E+001
+1.58822800E-006,-6.33234026E+001
+1.58823200E-006,-6.26012512E+001
+1.58823600E-006,-6.37759292E+001
+1.58824000E-006,-6.21904807E+001
+1.58824400E-006,-6.33800744E+001
+1.58824800E-006,-6.17085394E+001
+1.58825200E-006,-6.36003520E+001
+1.58825600E-006,-6.18115058E+001
+1.58826000E-006,-6.35291930E+001
+1.58826400E-006,-6.38520757E+001
+1.58826800E-006,-6.30480454E+001
+1.58827200E-006,-6.22112178E+001
+1.58827600E-006,-6.21849108E+001
+1.58828000E-006,-6.28842219E+001
+1.58828400E-006,-6.34053151E+001
+1.58828800E-006,-6.23339817E+001
+1.58829200E-006,-6.30492343E+001
+1.58829600E-006,-6.29997422E+001
+1.58830000E-006,-6.30633099E+001
+1.58830400E-006,-6.37498815E+001
+1.58830800E-006,-6.30991440E+001
+1.58831200E-006,-6.27021959E+001
+1.58831600E-006,-6.33081411E+001
+1.58832000E-006,-6.44873278E+001
+1.58832400E-006,-6.36986984E+001
+1.58832800E-006,-6.27820278E+001
+1.58833200E-006,-6.34728179E+001
+1.58833600E-006,-6.33237846E+001
+1.58834000E-006,-6.42483653E+001
+1.58834400E-006,-6.27849660E+001
+1.58834800E-006,-6.34694108E+001
+1.58835200E-006,-6.43684723E+001
+1.58835600E-006,-6.35166469E+001
+1.58836000E-006,-6.35672197E+001
+1.58836400E-006,-6.42625829E+001
+1.58836800E-006,-6.37014914E+001
+1.58837200E-006,-6.32115449E+001
+1.58837600E-006,-6.36111998E+001
+1.58838000E-006,-6.36963226E+001
+1.58838400E-006,-6.45436134E+001
+1.58838800E-006,-6.28874130E+001
+1.58839200E-006,-6.43535083E+001
+1.58839600E-006,-6.46184511E+001
+1.58840000E-006,-6.35048459E+001
+1.58840400E-006,-6.29602639E+001
+1.58840800E-006,-6.31033006E+001
+1.58841200E-006,-6.38492471E+001
+1.58841600E-006,-6.49991711E+001
+1.58842000E-006,-6.33266529E+001
+1.58842400E-006,-6.44479791E+001
+1.58842800E-006,-6.45196450E+001
+1.58843200E-006,-6.35568194E+001
+1.58843600E-006,-6.37626251E+001
+1.58844000E-006,-6.53724878E+001
+1.58844400E-006,-6.43046836E+001
+1.58844800E-006,-6.45588951E+001
+1.58845200E-006,-6.28183388E+001
+1.58845600E-006,-6.43739685E+001
+1.58846000E-006,-6.42135641E+001
+1.58846400E-006,-6.36205215E+001
+1.58846800E-006,-6.37768530E+001
+1.58847200E-006,-6.34331072E+001
+1.58847600E-006,-6.43849754E+001
+1.58848000E-006,-6.34900429E+001
+1.58848400E-006,-6.35739403E+001
+1.58848800E-006,-6.36511903E+001
+1.58849200E-006,-6.34043397E+001
+1.58849600E-006,-6.33939771E+001
+1.58850000E-006,-6.39878332E+001
+1.58850400E-006,-6.39042014E+001
+1.58850800E-006,-6.46320662E+001
+1.58851200E-006,-6.33643132E+001
+1.58851600E-006,-6.37311283E+001
+1.58852000E-006,-6.41068249E+001
+1.58852400E-006,-6.32826386E+001
+1.58852800E-006,-6.32469103E+001
+1.58853200E-006,-6.35756279E+001
+1.58853600E-006,-6.42044691E+001
+1.58854000E-006,-6.31492804E+001
+1.58854400E-006,-6.36989471E+001
+1.58854800E-006,-6.30194798E+001
+1.58855200E-006,-6.38516077E+001
+1.58855600E-006,-6.27596962E+001
+1.58856000E-006,-6.30802636E+001
+1.58856400E-006,-6.28519421E+001
+1.58856800E-006,-6.37196860E+001
+1.58857200E-006,-6.25528429E+001
+1.58857600E-006,-6.32140395E+001
+1.58858000E-006,-6.27869085E+001
+1.58858400E-006,-6.28831701E+001
+1.58858800E-006,-6.33055226E+001
+1.58859200E-006,-6.27767457E+001
+1.58859600E-006,-6.28268445E+001
+1.58860000E-006,-6.34977673E+001
+1.58860400E-006,-6.28370759E+001
+1.58860800E-006,-6.35172144E+001
+1.58861200E-006,-6.26738542E+001
+1.58861600E-006,-6.21652952E+001
+1.58862000E-006,-6.31960704E+001
+1.58862400E-006,-6.27598762E+001
+1.58862800E-006,-6.31279607E+001
+1.58863200E-006,-6.25226847E+001
+1.58863600E-006,-6.30907710E+001
+1.58864000E-006,-6.31300740E+001
+1.58864400E-006,-6.29679694E+001
+1.58864800E-006,-6.31310376E+001
+1.58865200E-006,-6.38472665E+001
+1.58865600E-006,-6.29374077E+001
+1.58866000E-006,-6.33235815E+001
+1.58866400E-006,-6.30326480E+001
+1.58866800E-006,-6.43849264E+001
+1.58867200E-006,-6.35055145E+001
+1.58867600E-006,-6.26803706E+001
+1.58868000E-006,-6.37784754E+001
+1.58868400E-006,-6.32959897E+001
+1.58868800E-006,-6.35692812E+001
+1.58869200E-006,-6.20257218E+001
+1.58869600E-006,-6.41874152E+001
+1.58870000E-006,-6.40229596E+001
+1.58870400E-006,-6.33324463E+001
+1.58870800E-006,-6.36325304E+001
+1.58871200E-006,-6.38561629E+001
+1.58871600E-006,-6.35216831E+001
+1.58872000E-006,-6.34716499E+001
+1.58872400E-006,-6.41279950E+001
+1.58872800E-006,-6.40120909E+001
+1.58873200E-006,-6.38566306E+001
+1.58873600E-006,-6.31167762E+001
+1.58874000E-006,-6.39519610E+001
+1.58874400E-006,-6.32366249E+001
+1.58874800E-006,-6.41972874E+001
+1.58875200E-006,-6.40214374E+001
+1.58875600E-006,-6.28563401E+001
+1.58876000E-006,-6.43218396E+001
+1.58876400E-006,-6.43923961E+001
+1.58876800E-006,-6.34166211E+001
+1.58877200E-006,-6.41544771E+001
+1.58877600E-006,-6.32625471E+001
+1.58878000E-006,-6.48458214E+001
+1.58878400E-006,-6.37624363E+001
+1.58878800E-006,-6.34351049E+001
+1.58879200E-006,-6.37041284E+001
+1.58879600E-006,-6.39188575E+001
+1.58880000E-006,-6.40291076E+001
+1.58880400E-006,-6.39509604E+001
+1.58880800E-006,-6.42800141E+001
+1.58881200E-006,-6.33743270E+001
+1.58881600E-006,-6.37083525E+001
+1.58882000E-006,-6.35902301E+001
+1.58882400E-006,-6.41793759E+001
+1.58882800E-006,-6.39759679E+001
+1.58883200E-006,-6.31375904E+001
+1.58883600E-006,-6.43382898E+001
+1.58884000E-006,-6.43653814E+001
+1.58884400E-006,-6.34546993E+001
+1.58884800E-006,-6.49507291E+001
+1.58885200E-006,-6.40554531E+001
+1.58885600E-006,-6.44076796E+001
+1.58886000E-006,-6.36235098E+001
+1.58886400E-006,-6.46926691E+001
+1.58886800E-006,-6.35401888E+001
+1.58887200E-006,-6.41833814E+001
+1.58887600E-006,-6.39877715E+001
+1.58888000E-006,-6.42037794E+001
+1.58888400E-006,-6.44467900E+001
+1.58888800E-006,-6.37946072E+001
+1.58889200E-006,-6.29302587E+001
+1.58889600E-006,-6.40861414E+001
+1.58890000E-006,-6.39581665E+001
+1.58890400E-006,-6.32807014E+001
+1.58890800E-006,-6.33805238E+001
+1.58891200E-006,-6.35912341E+001
+1.58891600E-006,-6.41299732E+001
+1.58892000E-006,-6.32659594E+001
+1.58892400E-006,-6.42195322E+001
+1.58892800E-006,-6.35821706E+001
+1.58893200E-006,-6.41418078E+001
+1.58893600E-006,-6.30684720E+001
+1.58894000E-006,-6.29126175E+001
+1.58894400E-006,-6.35129989E+001
+1.58894800E-006,-6.36172094E+001
+1.58895200E-006,-6.31749416E+001
+1.58895600E-006,-6.36935836E+001
+1.58896000E-006,-6.21987757E+001
+1.58896400E-006,-6.31105606E+001
+1.58896800E-006,-6.34739586E+001
+1.58897200E-006,-6.33383337E+001
+1.58897600E-006,-6.27872331E+001
+1.58898000E-006,-6.24729225E+001
+1.58898400E-006,-6.26294435E+001
+1.58898800E-006,-6.34439476E+001
+1.58899200E-006,-6.35079741E+001
+1.58899600E-006,-6.19293027E+001
+1.58900000E-006,-6.30290858E+001
+1.58900400E-006,-6.35451675E+001
+1.58900800E-006,-6.37147838E+001
+1.58901200E-006,-6.25324245E+001
+1.58901600E-006,-6.29592364E+001
+1.58902000E-006,-6.31240156E+001
+1.58902400E-006,-6.32543491E+001
+1.58902800E-006,-6.27427456E+001
+1.58903200E-006,-6.38228781E+001
+1.58903600E-006,-6.29401462E+001
+1.58904000E-006,-6.24679519E+001
+1.58904400E-006,-6.28685325E+001
+1.58904800E-006,-6.32255338E+001
+1.58905200E-006,-6.33802016E+001
+1.58905600E-006,-6.27999832E+001
+1.58906000E-006,-6.29599353E+001
+1.58906400E-006,-6.36060995E+001
+1.58906800E-006,-6.32556259E+001
+1.58907200E-006,-6.37132180E+001
+1.58907600E-006,-6.29202704E+001
+1.58908000E-006,-6.34823256E+001
+1.58908400E-006,-6.56412000E+001
+1.58908800E-006,-6.34052498E+001
+1.58909200E-006,-6.42723907E+001
+1.58909600E-006,-6.37514461E+001
+1.58910000E-006,-6.30861104E+001
+1.58910400E-006,-6.34728066E+001
+1.58910800E-006,-6.37258310E+001
+1.58911200E-006,-6.51076586E+001
+1.58911600E-006,-6.31721311E+001
+1.58912000E-006,-6.36631573E+001
+1.58912400E-006,-6.43462352E+001
+1.58912800E-006,-6.36870512E+001
+1.58913200E-006,-6.37781791E+001
+1.58913600E-006,-6.37998159E+001
+1.58914000E-006,-6.56562226E+001
+1.58914400E-006,-6.39803076E+001
+1.58914800E-006,-6.26887126E+001
+1.58915200E-006,-6.38621286E+001
+1.58915600E-006,-6.37263894E+001
+1.58916000E-006,-6.38826075E+001
+1.58916400E-006,-6.44707137E+001
+1.58916800E-006,-6.51107014E+001
+1.58917200E-006,-6.44330210E+001
+1.58917600E-006,-6.51836831E+001
+1.58918000E-006,-6.40849309E+001
+1.58918400E-006,-6.43946630E+001
+1.58918800E-006,-6.31637698E+001
+1.58919200E-006,-6.41547688E+001
+1.58919600E-006,-6.38917825E+001
+1.58920000E-006,-6.44137911E+001
+1.58920400E-006,-6.45535317E+001
+1.58920800E-006,-6.40032254E+001
+1.58921200E-006,-6.39723278E+001
+1.58921600E-006,-6.46222934E+001
+1.58922000E-006,-6.44663636E+001
+1.58922400E-006,-6.46732154E+001
+1.58922800E-006,-6.38803912E+001
+1.58923200E-006,-6.33202338E+001
+1.58923600E-006,-6.52699464E+001
+1.58924000E-006,-6.39111687E+001
+1.58924400E-006,-6.46985157E+001
+1.58924800E-006,-6.43959572E+001
+1.58925200E-006,-6.38362832E+001
+1.58925600E-006,-6.38562414E+001
+1.58926000E-006,-6.46154944E+001
+1.58926400E-006,-6.38453569E+001
+1.58926800E-006,-6.46542412E+001
+1.58927200E-006,-6.34877024E+001
+1.58927600E-006,-6.35288806E+001
+1.58928000E-006,-6.40150396E+001
+1.58928400E-006,-6.42094363E+001
+1.58928800E-006,-6.35933931E+001
+1.58929200E-006,-6.57340060E+001
+1.58929600E-006,-6.50057356E+001
+1.58930000E-006,-6.28169569E+001
+1.58930400E-006,-6.42874402E+001
+1.58930800E-006,-6.35649984E+001
+1.58931200E-006,-6.42176676E+001
+1.58931600E-006,-6.30011963E+001
+1.58932000E-006,-6.30208955E+001
+1.58932400E-006,-6.37000003E+001
+1.58932800E-006,-6.27337582E+001
+1.58933200E-006,-6.33803162E+001
+1.58933600E-006,-6.44316771E+001
+1.58934000E-006,-6.28700498E+001
+1.58934400E-006,-6.26601686E+001
+1.58934800E-006,-6.30856103E+001
+1.58935200E-006,-6.29427805E+001
+1.58935600E-006,-6.32393239E+001
+1.58936000E-006,-6.24499983E+001
+1.58936400E-006,-6.25759855E+001
+1.58936800E-006,-6.45370917E+001
+1.58937200E-006,-6.32327076E+001
+1.58937600E-006,-6.31031368E+001
+1.58938000E-006,-6.34806227E+001
+1.58938400E-006,-6.27706516E+001
+1.58938800E-006,-6.37573244E+001
+1.58939200E-006,-6.31880444E+001
+1.58939600E-006,-6.27043840E+001
+1.58940000E-006,-6.35994423E+001
+1.58940400E-006,-6.35398674E+001
+1.58940800E-006,-6.33431167E+001
+1.58941200E-006,-6.37304135E+001
+1.58941600E-006,-6.32024973E+001
+1.58942000E-006,-6.28882655E+001
+1.58942400E-006,-6.31682568E+001
+1.58942800E-006,-6.36297445E+001
+1.58943200E-006,-6.34089324E+001
+1.58943600E-006,-6.22572201E+001
+1.58944000E-006,-6.40431894E+001
+1.58944400E-006,-6.40255397E+001
+1.58944800E-006,-6.39016795E+001
+1.58945200E-006,-6.28404084E+001
+1.58945600E-006,-6.40205813E+001
+1.58946000E-006,-6.36568718E+001
+1.58946400E-006,-6.31435773E+001
+1.58946800E-006,-6.31359089E+001
+1.58947200E-006,-6.53749637E+001
+1.58947600E-006,-6.39285484E+001
+1.58948000E-006,-6.31566261E+001
+1.58948400E-006,-6.34447173E+001
+1.58948800E-006,-6.45006107E+001
+1.58949200E-006,-6.37329882E+001
+1.58949600E-006,-6.37349714E+001
+1.58950000E-006,-6.29432489E+001
+1.58950400E-006,-6.47499490E+001
+1.58950800E-006,-6.37411627E+001
+1.58951200E-006,-6.42841146E+001
+1.58951600E-006,-6.40962368E+001
+1.58952000E-006,-6.44195036E+001
+1.58952400E-006,-6.41104280E+001
+1.58952800E-006,-6.39423171E+001
+1.58953200E-006,-6.43038265E+001
+1.58953600E-006,-6.37107554E+001
+1.58954000E-006,-6.39670957E+001
+1.58954400E-006,-6.43728436E+001
+1.58954800E-006,-6.30217393E+001
+1.58955200E-006,-6.46144570E+001
+1.58955600E-006,-6.42063616E+001
+1.58956000E-006,-6.37385203E+001
+1.58956400E-006,-6.46989648E+001
+1.58956800E-006,-6.57355828E+001
+1.58957200E-006,-6.32010560E+001
+1.58957600E-006,-6.54273393E+001
+1.58958000E-006,-6.43895351E+001
+1.58958400E-006,-6.53077352E+001
+1.58958800E-006,-6.33198344E+001
+1.58959200E-006,-6.54028244E+001
+1.58959600E-006,-6.38376830E+001
+1.58960000E-006,-6.45353911E+001
+1.58960400E-006,-6.38727771E+001
+1.58960800E-006,-6.62387961E+001
+1.58961200E-006,-6.42167149E+001
+1.58961600E-006,-6.45122040E+001
+1.58962000E-006,-6.34787846E+001
+1.58962400E-006,-6.45004409E+001
+1.58962800E-006,-6.45477036E+001
+1.58963200E-006,-6.36059869E+001
+1.58963600E-006,-6.47775178E+001
+1.58964000E-006,-6.42779681E+001
+1.58964400E-006,-6.42777657E+001
+1.58964800E-006,-6.39964249E+001
+1.58965200E-006,-6.37795863E+001
+1.58965600E-006,-6.48129821E+001
+1.58966000E-006,-6.47457231E+001
+1.58966400E-006,-6.40739967E+001
+1.58966800E-006,-6.35608990E+001
+1.58967200E-006,-6.36748614E+001
+1.58967600E-006,-6.46232711E+001
+1.58968000E-006,-6.28885861E+001
+1.58968400E-006,-6.52811618E+001
+1.58968800E-006,-6.39993422E+001
+1.58969200E-006,-6.41002416E+001
+1.58969600E-006,-6.32683076E+001
+1.58970000E-006,-6.38373735E+001
+1.58970400E-006,-6.38064906E+001
+1.58970800E-006,-6.28222774E+001
+1.58971200E-006,-6.38634448E+001
+1.58971600E-006,-6.40315906E+001
+1.58972000E-006,-6.31521077E+001
+1.58972400E-006,-6.37470310E+001
+1.58972800E-006,-6.33654293E+001
+1.58973200E-006,-6.31164454E+001
+1.58973600E-006,-6.29950059E+001
+1.58974000E-006,-6.29657564E+001
+1.58974400E-006,-6.37519186E+001
+1.58974800E-006,-6.38307692E+001
+1.58975200E-006,-6.37080888E+001
+1.58975600E-006,-6.30314866E+001
+1.58976000E-006,-6.33753028E+001
+1.58976400E-006,-6.28837610E+001
+1.58976800E-006,-6.33337685E+001
+1.58977200E-006,-6.33312443E+001
+1.58977600E-006,-6.32932604E+001
+1.58978000E-006,-6.28417603E+001
+1.58978400E-006,-6.37915721E+001
+1.58978800E-006,-6.27823802E+001
+1.58979200E-006,-6.32393856E+001
+1.58979600E-006,-6.43220209E+001
+1.58980000E-006,-6.30187400E+001
+1.58980400E-006,-6.34927865E+001
+1.58980800E-006,-6.42983879E+001
+1.58981200E-006,-6.36028134E+001
+1.58981600E-006,-6.33778405E+001
+1.58982000E-006,-6.44937503E+001
+1.58982400E-006,-6.27809832E+001
+1.58982800E-006,-6.37859741E+001
+1.58983200E-006,-6.33059357E+001
+1.58983600E-006,-6.33017699E+001
+1.58984000E-006,-6.45832335E+001
+1.58984400E-006,-6.32173688E+001
+1.58984800E-006,-6.34431551E+001
+1.58985200E-006,-6.40318216E+001
+1.58985600E-006,-6.41987265E+001
+1.58986000E-006,-6.33870350E+001
+1.58986400E-006,-6.35429987E+001
+1.58986800E-006,-6.43717420E+001
+1.58987200E-006,-6.41225804E+001
+1.58987600E-006,-6.43694420E+001
+1.58988000E-006,-6.45836504E+001
+1.58988400E-006,-6.33034477E+001
+1.58988800E-006,-6.49436738E+001
+1.58989200E-006,-6.42445082E+001
+1.58989600E-006,-6.44309924E+001
+1.58990000E-006,-6.49690652E+001
+1.58990400E-006,-6.57936349E+001
+1.58990800E-006,-6.44937791E+001
+1.58991200E-006,-6.33351634E+001
+1.58991600E-006,-6.46472992E+001
+1.58992000E-006,-6.43342826E+001
+1.58992400E-006,-6.41169422E+001
+1.58992800E-006,-6.47063035E+001
+1.58993200E-006,-6.49080360E+001
+1.58993600E-006,-6.40938264E+001
+1.58994000E-006,-6.49962118E+001
+1.58994400E-006,-6.40052962E+001
+1.58994800E-006,-6.46381742E+001
+1.58995200E-006,-6.48273081E+001
+1.58995600E-006,-6.43599762E+001
+1.58996000E-006,-6.58937698E+001
+1.58996400E-006,-6.47442888E+001
+1.58996800E-006,-6.53393228E+001
+1.58997200E-006,-6.38600527E+001
+1.58997600E-006,-6.44579035E+001
+1.58998000E-006,-6.50571184E+001
+1.58998400E-006,-6.41171141E+001
+1.58998800E-006,-6.51723758E+001
+1.58999200E-006,-6.52527746E+001
+1.58999600E-006,-6.37720842E+001
+1.59000000E-006,-6.43329664E+001
+1.59000400E-006,-6.49443047E+001
+1.59000800E-006,-6.34443401E+001
+1.59001200E-006,-6.50509715E+001
+1.59001600E-006,-6.33272189E+001
+1.59002000E-006,-6.51160994E+001
+1.59002400E-006,-6.44423486E+001
+1.59002800E-006,-6.37378655E+001
+1.59003200E-006,-6.45723713E+001
+1.59003600E-006,-6.36517653E+001
+1.59004000E-006,-6.38270430E+001
+1.59004400E-006,-6.40848154E+001
+1.59004800E-006,-6.42394249E+001
+1.59005200E-006,-6.41893387E+001
+1.59005600E-006,-6.44098634E+001
+1.59006000E-006,-6.40629151E+001
+1.59006400E-006,-6.37990494E+001
+1.59006800E-006,-6.38542983E+001
+1.59007200E-006,-6.35537010E+001
+1.59007600E-006,-6.32729598E+001
+1.59008000E-006,-6.43323156E+001
+1.59008400E-006,-6.33616753E+001
+1.59008800E-006,-6.35128131E+001
+1.59009200E-006,-6.33748386E+001
+1.59009600E-006,-6.51808036E+001
+1.59010000E-006,-6.43852329E+001
+1.59010400E-006,-6.30078281E+001
+1.59010800E-006,-6.39578977E+001
+1.59011200E-006,-6.46370356E+001
+1.59011600E-006,-6.35061438E+001
+1.59012000E-006,-6.35846180E+001
+1.59012400E-006,-6.26627122E+001
+1.59012800E-006,-6.41707794E+001
+1.59013200E-006,-6.46653241E+001
+1.59013600E-006,-6.35357445E+001
+1.59014000E-006,-6.39991802E+001
+1.59014400E-006,-6.30502731E+001
+1.59014800E-006,-6.34761273E+001
+1.59015200E-006,-6.30796593E+001
+1.59015600E-006,-6.34541321E+001
+1.59016000E-006,-6.45516155E+001
+1.59016400E-006,-6.34523441E+001
+1.59016800E-006,-6.32840039E+001
+1.59017200E-006,-6.36998604E+001
+1.59017600E-006,-6.38214897E+001
+1.59018000E-006,-6.30586243E+001
+1.59018400E-006,-6.34261510E+001
+1.59018800E-006,-6.41916822E+001
+1.59019200E-006,-6.34856333E+001
+1.59019600E-006,-6.33390026E+001
+1.59020000E-006,-6.35575002E+001
+1.59020400E-006,-6.49014016E+001
+1.59020800E-006,-6.49479001E+001
+1.59021200E-006,-6.35557232E+001
+1.59021600E-006,-6.41243429E+001
+1.59022000E-006,-6.42682616E+001
+1.59022400E-006,-6.37875124E+001
+1.59022800E-006,-6.31933154E+001
+1.59023200E-006,-6.41310053E+001
+1.59023600E-006,-6.52776595E+001
+1.59024000E-006,-6.42326603E+001
+1.59024400E-006,-6.41039087E+001
+1.59024800E-006,-6.43984028E+001
+1.59025200E-006,-6.40917945E+001
+1.59025600E-006,-6.31665002E+001
+1.59026000E-006,-6.32807558E+001
+1.59026400E-006,-6.50567316E+001
+1.59026800E-006,-6.39048111E+001
+1.59027200E-006,-6.45503893E+001
+1.59027600E-006,-6.44386836E+001
+1.59028000E-006,-6.46452822E+001
+1.59028400E-006,-6.40513983E+001
+1.59028800E-006,-6.41025624E+001
+1.59029200E-006,-6.44845148E+001
+1.59029600E-006,-6.50915609E+001
+1.59030000E-006,-6.51946713E+001
+1.59030400E-006,-6.48983630E+001
+1.59030800E-006,-6.49582902E+001
+1.59031200E-006,-6.40113581E+001
+1.59031600E-006,-6.54098572E+001
+1.59032000E-006,-6.48950300E+001
+1.59032400E-006,-6.43611013E+001
+1.59032800E-006,-6.45718330E+001
+1.59033200E-006,-6.50892081E+001
+1.59033600E-006,-6.45374010E+001
+1.59034000E-006,-6.44196103E+001
+1.59034400E-006,-6.38006068E+001
+1.59034800E-006,-6.50913445E+001
+1.59035200E-006,-6.52740710E+001
+1.59035600E-006,-6.47815475E+001
+1.59036000E-006,-6.49465716E+001
+1.59036400E-006,-6.39342839E+001
+1.59036800E-006,-6.51357940E+001
+1.59037200E-006,-6.44518786E+001
+1.59037600E-006,-6.48713016E+001
+1.59038000E-006,-6.39257705E+001
+1.59038400E-006,-6.48706670E+001
+1.59038800E-006,-6.46086447E+001
+1.59039200E-006,-6.43381289E+001
+1.59039600E-006,-6.41696757E+001
+1.59040000E-006,-6.63589014E+001
+1.59040400E-006,-6.47875839E+001
+1.59040800E-006,-6.49328308E+001
+1.59041200E-006,-6.50234240E+001
+1.59041600E-006,-6.51689780E+001
+1.59042000E-006,-6.37075353E+001
+1.59042400E-006,-6.43303706E+001
+1.59042800E-006,-6.40920390E+001
+1.59043200E-006,-6.40566608E+001
+1.59043600E-006,-6.40816455E+001
+1.59044000E-006,-6.49490322E+001
+1.59044400E-006,-6.43146849E+001
+1.59044800E-006,-6.55648217E+001
+1.59045200E-006,-6.48901464E+001
+1.59045600E-006,-6.35309682E+001
+1.59046000E-006,-6.31436296E+001
+1.59046400E-006,-6.45991453E+001
+1.59046800E-006,-6.44151571E+001
+1.59047200E-006,-6.31600412E+001
+1.59047600E-006,-6.35559078E+001
+1.59048000E-006,-6.36239790E+001
+1.59048400E-006,-6.35823237E+001
+1.59048800E-006,-6.36628727E+001
+1.59049200E-006,-6.36346859E+001
+1.59049600E-006,-6.39727387E+001
+1.59050000E-006,-6.40950441E+001
+1.59050400E-006,-6.35583995E+001
+1.59050800E-006,-6.39942757E+001
+1.59051200E-006,-6.48180444E+001
+1.59051600E-006,-6.27057475E+001
+1.59052000E-006,-6.39834414E+001
+1.59052400E-006,-6.41110654E+001
+1.59052800E-006,-6.35042199E+001
+1.59053200E-006,-6.33362528E+001
+1.59053600E-006,-6.38661587E+001
+1.59054000E-006,-6.44813457E+001
